
SetupTitle, ID-VDS-body-diode
TracerTest, I/V Trace
Set1, Parameters
Set1.1, IvTracerSetting
Collection1.1.1, Arithmetics
Set1.1.1.1, Binomial
DataValue, -0.8988, 0.0365
DataValue, -0.601, 0.0385
DataValue, -0.3009, 0.0165
DataValue, 0.0008, 0.0275
DataValue, -4.2433000000000005, -6.0445
DataValue, -4.1311, -5.4265
DataValue, -4.0142, -4.8035
DataValue, -3.8919, -4.2125
DataValue, -3.7631, -3.6255
DataValue, -3.6236, -3.065
DataValue, -3.4724000000000004, -2.555
DataValue, -3.3092, -2.075
DataValue, -3.1340000000000003, -1.6515
DataValue, -2.9445, -1.2425
DataValue, -2.7390000000000003, -0.8985
DataValue, -2.5283, -0.5905
DataValue, -2.3109, -0.3275
DataValue, -2.0685000000000002, -0.088
DataValue, -1.7943, 0.0065000000000000006
DataValue, -1.5002, 0.0090000000000000011
DataValue, -1.1992, 0.024
DataValue, -0.8998, 0.0115
DataValue, -0.5997, 0.008
DataValue, -0.3017, 0.029
DataValue, 0.0001, 0.019
DataValue, -4.1777000000000006, -6.2585
DataValue, -4.0629, -5.642
DataValue, -3.9433000000000002, -5.0385
DataValue, -3.8171000000000004, -4.472
DataValue, -3.6843000000000004, -3.906
DataValue, -3.5392, -3.3745000000000003
DataValue, -3.3865000000000003, -2.8615
DataValue, -3.2186000000000003, -2.4135
DataValue, -3.0365, -1.984
DataValue, -2.8445, -1.624
DataValue, -2.6444, -1.252
DataValue, -2.4469000000000003, -0.9025
DataValue, -2.2353, -0.5785
DataValue, -2.0085, -0.2955
DataValue, -1.7595, -0.1095
DataValue, -1.4899, -0.0075
DataValue, -1.1996, 0.0245
DataValue, -0.90040000000000009, 0.0095
DataValue, -0.5989, 0.029
DataValue, -0.2998, 0.04
DataValue, -0.0013000000000000002, 0.0135
